trade_id,symbol_id,date_id,time_id,exchange_id,price,volume,notional_value,is_block_trade,event_ts
1,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.59,0.00023,15.2505157,False,2026-03-31 02:24:19.017000
2,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.139000
3,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,5e-05,3.315329,False,2026-03-31 02:24:19.139000
4,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.187,113.84746999999999,False,2026-03-31 02:24:19.141000
5,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,1.01,614.8981,False,2026-03-31 02:24:19.141000
6,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,3e-05,1.9891974000000001,False,2026-03-31 02:24:19.251000
7,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00016,10.6090528,False,2026-03-31 02:24:19.251000
8,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00016,10.6090528,False,2026-03-31 02:24:19.251000
9,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,9e-05,5.9675922,False,2026-03-31 02:24:19.251000
10,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00016,10.6090528,False,2026-03-31 02:24:19.251000
11,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,9e-05,5.9675922,False,2026-03-31 02:24:19.251000
12,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00016,10.6090528,False,2026-03-31 02:24:19.251000
13,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
14,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
15,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
16,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00016,10.6090528,False,2026-03-31 02:24:19.251000
17,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.05483,3635.5897814,False,2026-03-31 02:24:19.251000
18,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.02438,1616.5544204,False,2026-03-31 02:24:19.251000
19,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.01755,1163.680479,False,2026-03-31 02:24:19.251000
20,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
21,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,0.00018,11.9351844,False,2026-03-31 02:24:19.251000
22,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
23,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
24,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
25,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
26,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
27,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
28,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
29,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
30,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
31,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
32,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
33,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
34,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
35,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
36,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
37,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
38,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
39,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
40,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
41,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
42,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
43,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
44,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
45,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.58,8e-05,5.3045264,False,2026-03-31 02:24:19.251000
46,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
47,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
48,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
49,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
50,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
51,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
52,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
53,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
54,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
55,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
56,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.57,8e-05,5.304525600000001,False,2026-03-31 02:24:19.251000
57,BINANCE:BTCUSDT,20260331,22419,BINANCE,66306.49,8e-05,5.3045192000000005,False,2026-03-31 02:24:19.251000
58,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.82,0.027,16.43814,False,2026-03-31 02:24:19.279000
59,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
60,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
61,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
62,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
63,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
64,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
65,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
66,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
67,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
68,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
69,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
70,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
71,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
72,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
73,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
74,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,0.00016,10.6088304,False,2026-03-31 02:24:19.304000
75,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
76,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
77,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
78,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
79,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
80,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
81,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
82,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
83,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
84,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
85,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.19,8e-05,5.3044152,False,2026-03-31 02:24:19.304000
86,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
87,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
88,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
89,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
90,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
91,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
92,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
93,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
94,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
95,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
96,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
97,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
98,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
99,BINANCE:BTCUSDT,20260331,22419,BINANCE,66305.18,8e-05,5.3044144,False,2026-03-31 02:24:19.304000
100,BINANCE:BTCUSDT,20260331,22419,BINANCE,66304.14,8e-05,5.3043312,False,2026-03-31 02:24:19.304000
101,BINANCE:BTCUSDT,20260331,22419,BINANCE,66304.13,8e-05,5.3043304000000004,False,2026-03-31 02:24:19.304000
102,BINANCE:BTCUSDT,20260331,22419,BINANCE,66304.13,8e-05,5.3043304000000004,False,2026-03-31 02:24:19.304000
103,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.84,8e-05,5.3043072,False,2026-03-31 02:24:19.304000
104,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.63,8e-05,5.304290400000001,False,2026-03-31 02:24:19.304000
105,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.5,0.00011,7.293385000000001,False,2026-03-31 02:24:19.304000
106,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.5,8e-05,5.30428,False,2026-03-31 02:24:19.304000
107,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.5,0.00028,18.56498,False,2026-03-31 02:24:19.304000
108,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.49,8e-05,5.304279200000001,False,2026-03-31 02:24:19.304000
109,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.49,8e-05,5.304279200000001,False,2026-03-31 02:24:19.304000
110,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.49,8e-05,5.304279200000001,False,2026-03-31 02:24:19.304000
111,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.49,8e-05,5.304279200000001,False,2026-03-31 02:24:19.304000
112,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.49,8e-05,5.304279200000001,False,2026-03-31 02:24:19.304000
113,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.2,9e-05,5.967288,False,2026-03-31 02:24:19.304000
114,BINANCE:BTCUSDT,20260331,22419,BINANCE,66303.0,9e-05,5.96727,False,2026-03-31 02:24:19.304000
115,BINANCE:BTCUSDT,20260331,22419,BINANCE,66302.97,8e-05,5.3042376,False,2026-03-31 02:24:19.304000
116,BINANCE:BTCUSDT,20260331,22419,BINANCE,66302.5,0.00239,158.462975,False,2026-03-31 02:24:19.304000
117,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,1.0,608.81,False,2026-03-31 02:24:19.393000
118,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,1.13,687.9552999999999,False,2026-03-31 02:24:19.394000
119,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,4.0,2435.24,False,2026-03-31 02:24:19.394000
120,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,9.341,5686.8942099999995,False,2026-03-31 02:24:19.394000
121,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.6,365.28599999999994,False,2026-03-31 02:24:19.395000
122,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,6.847,4168.52207,False,2026-03-31 02:24:19.395000
123,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,5.06,3080.5785999999994,False,2026-03-31 02:24:19.395000
124,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,3.599,2191.1071899999997,False,2026-03-31 02:24:19.395000
125,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,5.676,3455.60556,False,2026-03-31 02:24:19.395000
126,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,7.049,4291.50169,False,2026-03-31 02:24:19.395000
127,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
128,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
129,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
130,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
131,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
132,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
133,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
134,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
135,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
136,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
137,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
138,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
139,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.81,0.009,5.479289999999999,False,2026-03-31 02:24:19.395000
140,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.115,70.012,False,2026-03-31 02:24:19.395000
141,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.035,21.308,False,2026-03-31 02:24:19.395000
142,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.03,18.264,False,2026-03-31 02:24:19.395000
143,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,2.466,1501.3008,False,2026-03-31 02:24:19.395000
144,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.01,6.088,False,2026-03-31 02:24:19.395000
145,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.009,5.479199999999999,False,2026-03-31 02:24:19.395000
146,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.8,0.009,5.479199999999999,False,2026-03-31 02:24:19.395000
147,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
148,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
149,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
150,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
151,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
152,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
153,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
154,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
155,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
156,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.79,0.009,5.4791099999999995,False,2026-03-31 02:24:19.397000
157,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.78,0.174,105.92772,False,2026-03-31 02:24:19.397000
158,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.78,0.01,6.0878,False,2026-03-31 02:24:19.397000
159,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.78,0.009,5.479019999999999,False,2026-03-31 02:24:19.397000
160,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.78,0.009,5.479019999999999,False,2026-03-31 02:24:19.397000
161,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.017,10.34909,False,2026-03-31 02:24:19.398000
162,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
163,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
164,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
165,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
166,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
167,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
168,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
169,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.009,5.478929999999999,False,2026-03-31 02:24:19.398000
170,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,1.914,1165.18578,False,2026-03-31 02:24:19.501000
171,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,3.628,2208.61756,False,2026-03-31 02:24:19.501000
172,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.438,266.64126,False,2026-03-31 02:24:19.501000
173,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.751,457.18627,False,2026-03-31 02:24:19.501000
174,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,0.034,20.69818,False,2026-03-31 02:24:19.501000
175,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,1.44,876.6288,False,2026-03-31 02:24:19.501000
176,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.77,2.415,1470.17955,False,2026-03-31 02:24:19.501000
177,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.085,51.744600000000005,False,2026-03-31 02:24:19.592000
178,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.01,6.0876,False,2026-03-31 02:24:19.592000
179,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
180,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
181,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
182,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
183,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
184,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
185,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
186,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
187,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
188,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
189,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
190,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
191,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
192,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.76,0.009,5.47884,False,2026-03-31 02:24:19.592000
193,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.09,54.7875,False,2026-03-31 02:24:19.592000
194,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.037,22.52375,False,2026-03-31 02:24:19.592000
195,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.021,12.783750000000001,False,2026-03-31 02:24:19.592000
196,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.017,10.34875,False,2026-03-31 02:24:19.592000
197,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.009,5.47875,False,2026-03-31 02:24:19.592000
198,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.75,0.009,5.47875,False,2026-03-31 02:24:19.592000
199,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.74,0.046,28.00204,False,2026-03-31 02:24:19.592000
200,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.74,0.009,5.47866,False,2026-03-31 02:24:19.592000
201,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.74,0.01,6.087400000000001,False,2026-03-31 02:24:19.592000
202,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.74,0.009,5.47866,False,2026-03-31 02:24:19.592000
203,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.74,0.009,5.47866,False,2026-03-31 02:24:19.592000
204,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.025,15.218250000000001,False,2026-03-31 02:24:19.592000
205,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.011,6.6960299999999995,False,2026-03-31 02:24:19.592000
206,BINANCE:ETHUSDT,20260331,22419,BINANCE,2015.62,0.066,133.03092,False,2026-03-31 02:24:19.764000
207,BINANCE:ETHUSDT,20260331,22419,BINANCE,2015.62,0.0835,168.30427,False,2026-03-31 02:24:19.764000
208,BINANCE:BTCUSDT,20260331,22419,BINANCE,66302.43,8e-05,5.3041944,False,2026-03-31 02:24:19.918000
209,BINANCE:BTCUSDT,20260331,22419,BINANCE,66302.43,0.00082,54.367992599999994,False,2026-03-31 02:24:19.918000
210,BINANCE:BTCUSDT,20260331,22419,BINANCE,66302.44,0.00038,25.194927200000002,False,2026-03-31 02:24:19.935000
211,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.04,24.3492,False,2026-03-31 02:24:19.937000
212,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
213,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
214,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
215,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
216,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
217,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.937000
218,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.906,551.5093800000001,False,2026-03-31 02:24:19.937000
219,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,2.0,1217.46,False,2026-03-31 02:24:19.937000
220,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.938000
221,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.938000
222,BINANCE:BNBUSDT,20260331,22419,BINANCE,608.73,0.009,5.4785699999999995,False,2026-03-31 02:24:19.938000
